Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-02-02T02:00:00.000000,Kosovo,Kosovo,XK,659.54,715.76,12.07,11.12,entsoe.eu,false,""
2024-02-02T03:00:00.000000,Kosovo,Kosovo,XK,664.95,721.48,11.37,10.54,entsoe.eu,false,""
2024-02-02T04:00:00.000000,Kosovo,Kosovo,XK,670.38,726.96,10.78,10.12,entsoe.eu,false,""
2024-02-02T05:00:00.000000,Kosovo,Kosovo,XK,621.82,674.17,17.65,17.37,entsoe.eu,false,""
2024-02-02T06:00:00.000000,Kosovo,Kosovo,XK,575.38,623.95,24.12,24.0,entsoe.eu,false,""
2024-02-02T07:00:00.000000,Kosovo,Kosovo,XK,557.5,604.94,26.53,26.42,entsoe.eu,false,""
2024-02-02T08:00:00.000000,Kosovo,Kosovo,XK,564.05,612.2,25.6,25.45,entsoe.eu,false,""
2024-02-02T09:00:00.000000,Kosovo,Kosovo,XK,598.14,649.02,20.86,20.85,entsoe.eu,false,""
2024-02-02T10:00:00.000000,Kosovo,Kosovo,XK,623.81,679.37,15.8,15.79,entsoe.eu,false,""
2024-02-02T11:00:00.000000,Kosovo,Kosovo,XK,634.0,689.72,14.7,14.7,entsoe.eu,false,""
2024-02-02T12:00:00.000000,Kosovo,Kosovo,XK,643.7,697.29,14.97,14.88,entsoe.eu,false,""
2024-02-02T13:00:00.000000,Kosovo,Kosovo,XK,626.51,679.09,17.21,17.02,entsoe.eu,false,""
2024-02-02T14:00:00.000000,Kosovo,Kosovo,XK,589.64,639.32,22.3,22.21,entsoe.eu,false,""
2024-02-02T15:00:00.000000,Kosovo,Kosovo,XK,548.6,595.47,27.72,27.65,entsoe.eu,false,""
2024-02-02T16:00:00.000000,Kosovo,Kosovo,XK,522.32,567.19,31.17,31.11,entsoe.eu,false,""
2024-02-02T17:00:00.000000,Kosovo,Kosovo,XK,532.27,577.64,29.9,29.89,entsoe.eu,false,""
2024-02-02T18:00:00.000000,Kosovo,Kosovo,XK,542.85,589.0,28.48,28.42,entsoe.eu,false,""
2024-02-02T19:00:00.000000,Kosovo,Kosovo,XK,558.12,605.71,26.28,26.08,entsoe.eu,false,""
2024-02-02T20:00:00.000000,Kosovo,Kosovo,XK,578.73,628.18,23.35,23.0,entsoe.eu,false,""
2024-02-02T21:00:00.000000,Kosovo,Kosovo,XK,572.64,622.26,23.92,23.31,entsoe.eu,false,""
2024-02-02T22:00:00.000000,Kosovo,Kosovo,XK,598.49,650.48,20.29,19.12,entsoe.eu,false,""
2024-02-02T23:00:00.000000,Kosovo,Kosovo,XK,626.68,680.34,16.68,15.39,entsoe.eu,false,""
2024-02-03T00:00:00.000000,Kosovo,Kosovo,XK,655.52,711.24,12.8,11.41,entsoe.eu,false,""
2024-02-03T01:00:00.000000,Kosovo,Kosovo,XK,664.04,720.6,11.56,10.11,entsoe.eu,false,""
2024-02-03T02:00:00.000000,Kosovo,Kosovo,XK,665.6,722.44,11.31,9.66,entsoe.eu,false,""
2024-02-03T03:00:00.000000,Kosovo,Kosovo,XK,657.63,714.08,12.32,10.5,entsoe.eu,false,""
2024-02-03T04:00:00.000000,Kosovo,Kosovo,XK,665.57,722.21,11.37,9.88,entsoe.eu,false,""
2024-02-03T05:00:00.000000,Kosovo,Kosovo,XK,659.11,715.28,12.24,10.81,entsoe.eu,false,""
2024-02-03T06:00:00.000000,Kosovo,Kosovo,XK,665.97,722.31,11.44,10.3,entsoe.eu,false,""
2024-02-03T07:00:00.000000,Kosovo,Kosovo,XK,661.2,716.81,12.27,11.37,entsoe.eu,false,""
2024-02-03T08:00:00.000000,Kosovo,Kosovo,XK,631.27,685.08,16.21,15.27,entsoe.eu,false,""
2024-02-03T09:00:00.000000,Kosovo,Kosovo,XK,630.35,684.42,16.22,15.0,entsoe.eu,false,""
2024-02-03T10:00:00.000000,Kosovo,Kosovo,XK,631.66,685.97,15.96,14.77,entsoe.eu,false,""
2024-02-03T11:00:00.000000,Kosovo,Kosovo,XK,652.47,707.76,13.35,12.41,entsoe.eu,false,""
2024-02-03T12:00:00.000000,Kosovo,Kosovo,XK,652.71,708.13,13.25,12.28,entsoe.eu,false,""
2024-02-03T13:00:00.000000,Kosovo,Kosovo,XK,638.4,693.2,15.01,13.75,entsoe.eu,false,""
2024-02-03T14:00:00.000000,Kosovo,Kosovo,XK,625.96,679.89,16.7,15.54,entsoe.eu,false,""
2024-02-03T15:00:00.000000,Kosovo,Kosovo,XK,619.96,672.97,17.63,16.95,entsoe.eu,false,""
2024-02-03T16:00:00.000000,Kosovo,Kosovo,XK,601.2,652.59,20.22,19.65,entsoe.eu,false,""
2024-02-03T17:00:00.000000,Kosovo,Kosovo,XK,594.93,646.18,20.93,20.18,entsoe.eu,false,""
2024-02-03T18:00:00.000000,Kosovo,Kosovo,XK,613.94,666.57,18.39,17.55,entsoe.eu,false,""
2024-02-03T19:00:00.000000,Kosovo,Kosovo,XK,606.85,659.32,19.19,18.27,entsoe.eu,false,""
2024-02-03T20:00:00.000000,Kosovo,Kosovo,XK,615.77,668.97,18.01,16.78,entsoe.eu,false,""
2024-02-03T21:00:00.000000,Kosovo,Kosovo,XK,606.66,659.68,19.11,17.19,entsoe.eu,false,""
2024-02-03T22:00:00.000000,Kosovo,Kosovo,XK,610.77,664.2,18.54,16.29,entsoe.eu,false,""
2024-02-03T23:00:00.000000,Kosovo,Kosovo,XK,611.45,664.99,18.44,16.01,entsoe.eu,false,""
2024-02-04T00:00:00.000000,Kosovo,Kosovo,XK,626.91,681.65,16.37,13.62,entsoe.eu,false,""
2024-02-04T01:00:00.000000,Kosovo,Kosovo,XK,632.75,687.95,15.6,12.79,entsoe.eu,false,""
2024-02-04T02:00:00.000000,Kosovo,Kosovo,XK,634.93,690.21,15.32,12.66,entsoe.eu,false,""
2024-02-04T03:00:00.000000,Kosovo,Kosovo,XK,641.66,697.39,14.42,11.81,entsoe.eu,false,""
2024-02-04T04:00:00.000000,Kosovo,Kosovo,XK,647.54,703.53,13.65,11.22,entsoe.eu,false,""
2024-02-04T05:00:00.000000,Kosovo,Kosovo,XK,643.68,699.35,14.12,12.04,entsoe.eu,false,""
2024-02-04T06:00:00.000000,Kosovo,Kosovo,XK,640.57,695.82,14.6,12.79,entsoe.eu,false,""
2024-02-04T07:00:00.000000,Kosovo,Kosovo,XK,647.48,702.75,13.85,12.46,entsoe.eu,false,""
2024-02-04T08:00:00.000000,Kosovo,Kosovo,XK,633.8,687.76,15.88,14.86,entsoe.eu,false,""
2024-02-04T09:00:00.000000,Kosovo,Kosovo,XK,631.55,685.46,16.19,15.08,entsoe.eu,false,""
2024-02-04T10:00:00.000000,Kosovo,Kosovo,XK,632.75,686.67,16.08,15.05,entsoe.eu,false,""
2024-02-04T11:00:00.000000,Kosovo,Kosovo,XK,653.08,707.98,13.46,12.74,entsoe.eu,false,""
2024-02-04T12:00:00.000000,Kosovo,Kosovo,XK,657.33,712.17,13.03,12.53,entsoe.eu,false,""
2024-02-04T13:00:00.000000,Kosovo,Kosovo,XK,652.94,707.77,13.49,12.83,entsoe.eu,false,""
2024-02-04T14:00:00.000000,Kosovo,Kosovo,XK,635.56,690.08,15.47,14.15,entsoe.eu,false,""
2024-02-04T15:00:00.000000,Kosovo,Kosovo,XK,627.48,681.1,16.62,15.72,entsoe.eu,false,""
2024-02-04T16:00:00.000000,Kosovo,Kosovo,XK,603.24,654.97,19.89,19.18,entsoe.eu,false,""
2024-02-04T17:00:00.000000,Kosovo,Kosovo,XK,590.09,640.76,21.67,21.07,entsoe.eu,false,""
2024-02-04T18:00:00.000000,Kosovo,Kosovo,XK,582.42,633.0,22.55,21.63,entsoe.eu,false,""
2024-02-04T19:00:00.000000,Kosovo,Kosovo,XK,578.0,628.53,23.03,21.98,entsoe.eu,false,""
2024-02-04T20:00:00.000000,Kosovo,Kosovo,XK,583.58,634.75,22.25,20.77,entsoe.eu,false,""
2024-02-04T21:00:00.000000,Kosovo,Kosovo,XK,590.24,642.16,21.32,19.34,entsoe.eu,false,""
2024-02-04T22:00:00.000000,Kosovo,Kosovo,XK,615.98,669.64,17.94,15.62,entsoe.eu,false,""
2024-02-04T23:00:00.000000,Kosovo,Kosovo,XK,622.98,677.1,16.99,14.65,entsoe.eu,false,""
2024-02-05T00:00:00.000000,Kosovo,Kosovo,XK,640.58,695.73,14.68,12.59,entsoe.eu,false,""
2024-02-05T01:00:00.000000,Kosovo,Kosovo,XK,649.26,704.96,13.53,11.57,entsoe.eu,false,""
2024-02-05T02:00:00.000000,Kosovo,Kosovo,XK,651.39,707.24,13.25,11.3,entsoe.eu,false,""
2024-02-05T03:00:00.000000,Kosovo,Kosovo,XK,653.81,709.81,12.89,11.13,entsoe.eu,false,""
2024-02-05T04:00:00.000000,Kosovo,Kosovo,XK,659.94,716.14,12.16,10.51,entsoe.eu,false,""
2024-02-05T05:00:00.000000,Kosovo,Kosovo,XK,674.62,730.92,10.48,9.77,entsoe.eu,false,""
2024-02-05T06:00:00.000000,Kosovo,Kosovo,XK,659.76,714.11,12.86,12.66,entsoe.eu,false,""
2024-02-05T07:00:00.000000,Kosovo,Kosovo,XK,626.27,678.24,17.4,17.33,entsoe.eu,false,""
2024-02-05T08:00:00.000000,Kosovo,Kosovo,XK,629.5,682.25,16.76,16.44,entsoe.eu,false,""
2024-02-05T09:00:00.000000,Kosovo,Kosovo,XK,608.82,662.3,18.52,17.43,entsoe.eu,false,""
2024-02-05T10:00:00.000000,Kosovo,Kosovo,XK,620.07,674.92,16.74,15.12,entsoe.eu,false,""
2024-02-05T11:00:00.000000,Kosovo,Kosovo,XK,628.09,683.33,15.75,14.12,entsoe.eu,false,""
2024-02-05T12:00:00.000000,Kosovo,Kosovo,XK,646.19,701.57,13.86,12.79,entsoe.eu,false,""
2024-02-05T13:00:00.000000,Kosovo,Kosovo,XK,658.81,713.9,12.74,12.35,entsoe.eu,false,""
2024-02-05T14:00:00.000000,Kosovo,Kosovo,XK,644.5,698.63,14.58,14.31,entsoe.eu,false,""
2024-02-05T15:00:00.000000,Kosovo,Kosovo,XK,633.29,686.03,16.32,16.23,entsoe.eu,false,""
2024-02-05T16:00:00.000000,Kosovo,Kosovo,XK,609.62,660.81,19.37,19.22,entsoe.eu,false,""
2024-02-05T17:00:00.000000,Kosovo,Kosovo,XK,594.7,645.09,21.26,21.04,entsoe.eu,false,""
2024-02-05T18:00:00.000000,Kosovo,Kosovo,XK,604.91,656.13,19.84,19.54,entsoe.eu,false,""
2024-02-05T19:00:00.000000,Kosovo,Kosovo,XK,615.73,668.12,18.23,17.74,entsoe.eu,false,""
2024-02-05T20:00:00.000000,Kosovo,Kosovo,XK,618.14,671.07,17.79,17.02,entsoe.eu,false,""
2024-02-05T21:00:00.000000,Kosovo,Kosovo,XK,614.23,667.62,18.1,16.6,entsoe.eu,false,""
2024-02-05T22:00:00.000000,Kosovo,Kosovo,XK,632.48,687.08,15.72,14.09,entsoe.eu,false,""
2024-02-05T23:00:00.000000,Kosovo,Kosovo,XK,627.86,682.4,16.3,14.11,entsoe.eu,false,""
2024-02-06T00:00:00.000000,Kosovo,Kosovo,XK,637.62,692.67,15.07,13.04,entsoe.eu,false,""
2024-02-06T01:00:00.000000,Kosovo,Kosovo,XK,642.36,697.77,14.4,12.46,entsoe.eu,false,""
2024-02-06T02:00:00.000000,Kosovo,Kosovo,XK,652.07,708.19,13.09,11.14,entsoe.eu,false,""
2024-02-06T03:00:00.000000,Kosovo,Kosovo,XK,660.68,717.25,11.96,10.23,entsoe.eu,false,""
2024-02-06T04:00:00.000000,Kosovo,Kosovo,XK,662.85,719.36,11.7,10.21,entsoe.eu,false,""
2024-02-06T05:00:00.000000,Kosovo,Kosovo,XK,672.02,728.24,10.76,10.2,entsoe.eu,false,""
2024-02-06T06:00:00.000000,Kosovo,Kosovo,XK,679.9,736.03,9.98,9.6,entsoe.eu,false,""
2024-02-06T07:00:00.000000,Kosovo,Kosovo,XK,675.45,731.27,10.63,10.18,entsoe.eu,false,""
2024-02-06T08:00:00.000000,Kosovo,Kosovo,XK,683.61,739.94,9.61,9.05,entsoe.eu,false,""
2024-02-06T09:00:00.000000,Kosovo,Kosovo,XK,665.75,722.57,11.28,9.47,entsoe.eu,false,""
2024-02-06T10:00:00.000000,Kosovo,Kosovo,XK,639.38,695.25,14.55,11.93,entsoe.eu,false,""
2024-02-06T11:00:00.000000,Kosovo,Kosovo,XK,652.79,709.34,12.81,10.48,entsoe.eu,false,""
2024-02-06T12:00:00.000000,Kosovo,Kosovo,XK,665.56,722.59,11.2,9.32,entsoe.eu,false,""
2024-02-06T13:00:00.000000,Kosovo,Kosovo,XK,689.21,746.31,8.72,7.99,entsoe.eu,false,""
2024-02-06T14:00:00.000000,Kosovo,Kosovo,XK,681.15,738.06,9.6,8.78,entsoe.eu,false,""
2024-02-06T15:00:00.000000,Kosovo,Kosovo,XK,637.62,690.94,15.62,15.39,entsoe.eu,false,""
2024-02-06T16:00:00.000000,Kosovo,Kosovo,XK,606.99,658.15,19.69,19.47,entsoe.eu,false,""
2024-02-06T17:00:00.000000,Kosovo,Kosovo,XK,609.43,660.64,19.41,19.21,entsoe.eu,false,""
2024-02-06T18:00:00.000000,Kosovo,Kosovo,XK,616.35,668.07,18.45,18.24,entsoe.eu,false,""
2024-02-06T19:00:00.000000,Kosovo,Kosovo,XK,614.14,666.16,18.56,18.19,entsoe.eu,false,""
2024-02-06T20:00:00.000000,Kosovo,Kosovo,XK,613.63,666.52,18.29,17.36,entsoe.eu,false,""
2024-02-06T21:00:00.000000,Kosovo,Kosovo,XK,618.7,672.22,17.57,16.14,entsoe.eu,false,""
2024-02-06T22:00:00.000000,Kosovo,Kosovo,XK,634.15,688.91,15.47,13.74,entsoe.eu,false,""
2024-02-06T23:00:00.000000,Kosovo,Kosovo,XK,651.55,707.25,13.25,11.61,entsoe.eu,false,""
2024-02-07T00:00:00.000000,Kosovo,Kosovo,XK,661.48,717.92,11.9,10.21,entsoe.eu,false,""
2024-02-07T01:00:00.000000,Kosovo,Kosovo,XK,673.74,730.93,10.32,8.66,entsoe.eu,false,""
2024-02-07T02:00:00.000000,Kosovo,Kosovo,XK,684.34,742.14,8.93,7.52,entsoe.eu,false,""
2024-02-07T03:00:00.000000,Kosovo,Kosovo,XK,692.24,750.51,7.88,6.56,entsoe.eu,false,""
2024-02-07T04:00:00.000000,Kosovo,Kosovo,XK,693.84,751.93,7.74,6.77,entsoe.eu,false,""
2024-02-07T05:00:00.000000,Kosovo,Kosovo,XK,675.75,732.21,10.29,9.69,entsoe.eu,false,""
2024-02-07T06:00:00.000000,Kosovo,Kosovo,XK,662.85,717.6,12.34,12.11,entsoe.eu,false,""
2024-02-07T07:00:00.000000,Kosovo,Kosovo,XK,652.17,706.02,13.89,13.69,entsoe.eu,false,""
2024-02-07T08:00:00.000000,Kosovo,Kosovo,XK,651.11,705.48,13.8,13.37,entsoe.eu,false,""
2024-02-07T09:00:00.000000,Kosovo,Kosovo,XK,645.04,700.17,14.07,13.02,entsoe.eu,false,""
2024-02-07T10:00:00.000000,Kosovo,Kosovo,XK,659.07,715.79,11.88,10.3,entsoe.eu,false,""
2024-02-07T11:00:00.000000,Kosovo,Kosovo,XK,658.43,715.18,11.93,10.33,entsoe.eu,false,""
2024-02-07T12:00:00.000000,Kosovo,Kosovo,XK,668.5,725.04,11.05,9.91,entsoe.eu,false,""
2024-02-07T13:00:00.000000,Kosovo,Kosovo,XK,677.33,733.35,10.37,9.96,entsoe.eu,false,""
2024-02-07T14:00:00.000000,Kosovo,Kosovo,XK,629.27,681.68,16.9,16.81,entsoe.eu,false,""
2024-02-07T15:00:00.000000,Kosovo,Kosovo,XK,612.64,663.29,19.39,19.39,entsoe.eu,false,""
2024-02-07T16:00:00.000000,Kosovo,Kosovo,XK,604.32,655.58,19.73,19.6,entsoe.eu,false,""
2024-02-07T17:00:00.000000,Kosovo,Kosovo,XK,606.35,658.34,19.13,18.88,entsoe.eu,false,""
2024-02-07T18:00:00.000000,Kosovo,Kosovo,XK,618.18,670.11,18.01,17.87,entsoe.eu,false,""
2024-02-07T19:00:00.000000,Kosovo,Kosovo,XK,637.75,690.34,15.8,15.76,entsoe.eu,false,""
2024-02-07T20:00:00.000000,Kosovo,Kosovo,XK,636.88,689.71,15.86,15.64,entsoe.eu,false,""
2024-02-07T21:00:00.000000,Kosovo,Kosovo,XK,646.67,700.8,14.36,13.76,entsoe.eu,false,""
2024-02-07T22:00:00.000000,Kosovo,Kosovo,XK,669.04,724.88,11.33,10.54,entsoe.eu,false,""
2024-02-07T23:00:00.000000,Kosovo,Kosovo,XK,670.68,727.05,10.95,9.95,entsoe.eu,false,""
2024-02-08T00:00:00.000000,Kosovo,Kosovo,XK,680.24,737.36,9.64,8.66,entsoe.eu,false,""
2024-02-08T01:00:00.000000,Kosovo,Kosovo,XK,700.85,758.97,7.07,6.23,entsoe.eu,false,""
2024-02-08T02:00:00.000000,Kosovo,Kosovo,XK,721.39,780.36,4.55,3.89,entsoe.eu,false,""
2024-02-08T03:00:00.000000,Kosovo,Kosovo,XK,723.28,782.47,4.22,3.72,entsoe.eu,false,""
2024-02-08T04:00:00.000000,Kosovo,Kosovo,XK,740.32,799.82,2.26,2.14,entsoe.eu,false,""
2024-02-08T05:00:00.000000,Kosovo,Kosovo,XK,666.36,720.37,12.32,12.32,entsoe.eu,false,""
2024-02-08T06:00:00.000000,Kosovo,Kosovo,XK,652.6,706.17,13.85,13.84,entsoe.eu,false,""
2024-02-08T07:00:00.000000,Kosovo,Kosovo,XK,624.77,678.69,16.35,16.34,entsoe.eu,false,""
2024-02-08T08:00:00.000000,Kosovo,Kosovo,XK,585.18,640.87,19.31,19.12,entsoe.eu,false,""
2024-02-08T09:00:00.000000,Kosovo,Kosovo,XK,584.18,641.09,19.0,18.58,entsoe.eu,false,""
2024-02-08T10:00:00.000000,Kosovo,Kosovo,XK,592.23,649.69,18.09,17.22,entsoe.eu,false,""
2024-02-08T11:00:00.000000,Kosovo,Kosovo,XK,613.87,671.6,15.84,14.75,entsoe.eu,false,""
2024-02-08T12:00:00.000000,Kosovo,Kosovo,XK,589.34,645.92,18.85,18.06,entsoe.eu,false,""
2024-02-08T13:00:00.000000,Kosovo,Kosovo,XK,592.61,648.71,18.64,18.22,entsoe.eu,false,""
2024-02-08T14:00:00.000000,Kosovo,Kosovo,XK,615.5,667.58,18.43,18.34,entsoe.eu,false,""
2024-02-08T15:00:00.000000,Kosovo,Kosovo,XK,605.73,656.51,20.01,20.0,entsoe.eu,false,""
2024-02-08T16:00:00.000000,Kosovo,Kosovo,XK,666.71,721.11,12.06,12.06,entsoe.eu,false,""
2024-02-08T17:00:00.000000,Kosovo,Kosovo,XK,600.59,650.53,20.87,20.87,entsoe.eu,false,""
2024-02-08T18:00:00.000000,Kosovo,Kosovo,XK,591.29,640.41,22.17,22.17,entsoe.eu,false,""
2024-02-08T19:00:00.000000,Kosovo,Kosovo,XK,601.82,651.95,20.64,20.61,entsoe.eu,false,""
2024-02-08T20:00:00.000000,Kosovo,Kosovo,XK,601.78,652.67,20.31,20.09,entsoe.eu,false,""
2024-02-08T21:00:00.000000,Kosovo,Kosovo,XK,596.97,648.33,20.66,19.89,entsoe.eu,false,""
2024-02-08T22:00:00.000000,Kosovo,Kosovo,XK,639.02,693.18,15.1,14.3,entsoe.eu,false,""
2024-02-08T23:00:00.000000,Kosovo,Kosovo,XK,658.87,714.64,12.39,11.31,entsoe.eu,false,""
2024-02-09T00:00:00.000000,Kosovo,Kosovo,XK,679.25,736.31,9.75,8.66,entsoe.eu,false,""
2024-02-09T01:00:00.000000,Kosovo,Kosovo,XK,692.26,750.12,8.06,7.09,entsoe.eu,false,""
2024-02-09T02:00:00.000000,Kosovo,Kosovo,XK,702.78,761.22,6.71,5.86,entsoe.eu,false,""
2024-02-09T03:00:00.000000,Kosovo,Kosovo,XK,708.31,766.98,6.01,5.28,entsoe.eu,false,""
2024-02-09T04:00:00.000000,Kosovo,Kosovo,XK,711.6,770.01,5.73,5.38,entsoe.eu,false,""
2024-02-09T05:00:00.000000,Kosovo,Kosovo,XK,671.52,727.22,10.99,10.9,entsoe.eu,false,""
2024-02-09T06:00:00.000000,Kosovo,Kosovo,XK,632.89,685.18,16.51,16.47,entsoe.eu,false,""
2024-02-09T07:00:00.000000,Kosovo,Kosovo,XK,656.34,709.82,13.64,13.64,entsoe.eu,false,""
2024-02-09T08:00:00.000000,Kosovo,Kosovo,XK,633.9,690.33,14.41,13.22,entsoe.eu,false,""
2024-02-09T09:00:00.000000,Kosovo,Kosovo,XK,631.03,687.83,14.6,13.23,entsoe.eu,false,""
2024-02-09T10:00:00.000000,Kosovo,Kosovo,XK,639.72,697.54,13.28,11.59,entsoe.eu,false,""
2024-02-09T11:00:00.000000,Kosovo,Kosovo,XK,643.49,701.68,12.6,11.26,entsoe.eu,false,""
2024-02-09T12:00:00.000000,Kosovo,Kosovo,XK,663.33,721.45,10.66,9.42,entsoe.eu,false,""
2024-02-09T13:00:00.000000,Kosovo,Kosovo,XK,657.26,713.4,12.19,11.38,entsoe.eu,false,""
2024-02-09T14:00:00.000000,Kosovo,Kosovo,XK,656.77,710.51,13.52,13.52,entsoe.eu,false,""
2024-02-09T15:00:00.000000,Kosovo,Kosovo,XK,595.61,645.2,21.63,21.63,entsoe.eu,false,""
2024-02-09T16:00:00.000000,Kosovo,Kosovo,XK,560.16,607.22,26.28,26.27,entsoe.eu,false,""
2024-02-09T17:00:00.000000,Kosovo,Kosovo,XK,566.41,613.87,25.46,25.45,entsoe.eu,false,""
2024-02-09T18:00:00.000000,Kosovo,Kosovo,XK,604.06,653.95,20.52,20.52,entsoe.eu,false,""
2024-02-09T19:00:00.000000,Kosovo,Kosovo,XK,607.52,657.72,20.02,20.01,entsoe.eu,false,""
2024-02-09T20:00:00.000000,Kosovo,Kosovo,XK,640.23,693.5,15.31,15.15,entsoe.eu,false,""
2024-02-09T21:00:00.000000,Kosovo,Kosovo,XK,624.88,677.76,17.12,16.61,entsoe.eu,false,""
2024-02-09T22:00:00.000000,Kosovo,Kosovo,XK,661.82,717.49,12.12,11.39,entsoe.eu,false,""
2024-02-09T23:00:00.000000,Kosovo,Kosovo,XK,666.15,722.2,11.48,10.71,entsoe.eu,false,""
2024-02-10T00:00:00.000000,Kosovo,Kosovo,XK,684.89,742.1,9.04,8.29,entsoe.eu,false,""
2024-02-10T01:00:00.000000,Kosovo,Kosovo,XK,694.57,752.05,7.91,7.36,entsoe.eu,false,""
2024-02-10T02:00:00.000000,Kosovo,Kosovo,XK,710.79,768.88,5.96,5.54,entsoe.eu,false,""
2024-02-10T03:00:00.000000,Kosovo,Kosovo,XK,715.45,773.83,5.36,4.96,entsoe.eu,false,""
2024-02-10T04:00:00.000000,Kosovo,Kosovo,XK,722.15,780.84,4.51,4.22,entsoe.eu,false,""
2024-02-10T05:00:00.000000,Kosovo,Kosovo,XK,715.74,773.96,5.35,5.14,entsoe.eu,false,""
2024-02-10T06:00:00.000000,Kosovo,Kosovo,XK,725.88,784.34,4.2,4.09,entsoe.eu,false,""
2024-02-10T07:00:00.000000,Kosovo,Kosovo,XK,731.38,790.01,3.57,3.43,entsoe.eu,false,""
2024-02-10T08:00:00.000000,Kosovo,Kosovo,XK,669.56,726.54,10.47,9.65,entsoe.eu,false,""
2024-02-10T09:00:00.000000,Kosovo,Kosovo,XK,633.39,688.74,14.97,13.93,entsoe.eu,false,""
2024-02-10T10:00:00.000000,Kosovo,Kosovo,XK,629.06,684.52,15.37,14.32,entsoe.eu,false,""
2024-02-10T11:00:00.000000,Kosovo,Kosovo,XK,632.03,688.28,14.61,13.44,entsoe.eu,false,""
2024-02-10T12:00:00.000000,Kosovo,Kosovo,XK,664.19,720.88,11.21,10.41,entsoe.eu,false,""
2024-02-10T13:00:00.000000,Kosovo,Kosovo,XK,706.66,763.93,6.75,6.58,entsoe.eu,false,""
2024-02-10T14:00:00.000000,Kosovo,Kosovo,XK,695.5,751.9,8.29,8.24,entsoe.eu,false,""
2024-02-10T15:00:00.000000,Kosovo,Kosovo,XK,660.81,714.75,12.91,12.91,entsoe.eu,false,""
2024-02-10T16:00:00.000000,Kosovo,Kosovo,XK,619.9,670.9,18.42,18.42,entsoe.eu,false,""
2024-02-10T17:00:00.000000,Kosovo,Kosovo,XK,653.21,706.48,13.95,13.94,entsoe.eu,false,""
2024-02-10T18:00:00.000000,Kosovo,Kosovo,XK,680.61,735.66,10.33,10.31,entsoe.eu,false,""
2024-02-10T19:00:00.000000,Kosovo,Kosovo,XK,690.11,746.1,8.97,8.83,entsoe.eu,false,""
2024-02-10T20:00:00.000000,Kosovo,Kosovo,XK,705.31,762.69,6.82,6.54,entsoe.eu,false,""
2024-02-10T21:00:00.000000,Kosovo,Kosovo,XK,683.62,740.14,9.47,8.84,entsoe.eu,false,""
2024-02-10T22:00:00.000000,Kosovo,Kosovo,XK,691.72,749.12,8.24,7.2,entsoe.eu,false,""
2024-02-10T23:00:00.000000,Kosovo,Kosovo,XK,707.84,765.59,6.44,5.83,entsoe.eu,false,""
2024-02-11T00:00:00.000000,Kosovo,Kosovo,XK,710.0,767.88,6.17,5.51,entsoe.eu,false,""
2024-02-11T01:00:00.000000,Kosovo,Kosovo,XK,716.47,774.78,5.33,4.57,entsoe.eu,false,""
2024-02-11T02:00:00.000000,Kosovo,Kosovo,XK,725.62,784.34,4.22,3.36,entsoe.eu,false,""
2024-02-11T03:00:00.000000,Kosovo,Kosovo,XK,722.1,780.48,4.73,3.65,entsoe.eu,false,""
2024-02-11T04:00:00.000000,Kosovo,Kosovo,XK,726.38,784.98,4.18,3.21,entsoe.eu,false,""
2024-02-11T05:00:00.000000,Kosovo,Kosovo,XK,726.76,785.4,4.15,3.19,entsoe.eu,false,""
2024-02-11T06:00:00.000000,Kosovo,Kosovo,XK,722.41,780.85,4.67,3.86,entsoe.eu,false,""
2024-02-11T07:00:00.000000,Kosovo,Kosovo,XK,706.53,764.06,6.68,6.08,entsoe.eu,false,""
2024-02-11T08:00:00.000000,Kosovo,Kosovo,XK,683.5,739.77,9.69,8.67,entsoe.eu,false,""
2024-02-11T09:00:00.000000,Kosovo,Kosovo,XK,660.31,715.37,12.82,10.88,entsoe.eu,false,""
2024-02-11T10:00:00.000000,Kosovo,Kosovo,XK,663.95,719.15,12.3,10.62,entsoe.eu,false,""
2024-02-11T11:00:00.000000,Kosovo,Kosovo,XK,656.28,711.09,13.28,11.45,entsoe.eu,false,""
2024-02-11T12:00:00.000000,Kosovo,Kosovo,XK,671.04,726.61,11.35,10.0,entsoe.eu,false,""
2024-02-11T13:00:00.000000,Kosovo,Kosovo,XK,693.9,750.76,8.33,7.46,entsoe.eu,false,""
2024-02-11T14:00:00.000000,Kosovo,Kosovo,XK,692.59,749.17,8.52,8.14,entsoe.eu,false,""
2024-02-11T15:00:00.000000,Kosovo,Kosovo,XK,686.38,742.37,9.37,9.23,entsoe.eu,false,""
2024-02-11T16:00:00.000000,Kosovo,Kosovo,XK,677.76,733.05,10.55,10.46,entsoe.eu,false,""
2024-02-11T17:00:00.000000,Kosovo,Kosovo,XK,652.73,707.96,12.92,12.42,entsoe.eu,false,""
2024-02-11T18:00:00.000000,Kosovo,Kosovo,XK,657.8,713.72,12.11,11.23,entsoe.eu,false,""
2024-02-11T19:00:00.000000,Kosovo,Kosovo,XK,664.08,720.31,11.45,10.2,entsoe.eu,false,""
2024-02-11T20:00:00.000000,Kosovo,Kosovo,XK,676.03,731.91,10.52,9.95,entsoe.eu,false,""
