day,month,year,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method,source_file,estimated_hour_flag,hourly_row_count,estimated_hour_share,hour,day_of_week,is_weekend,carbon_intensity_gap,cfe_re_gap,target_quantile_class,iqr_outlier_count,zscore_outlier_count,isolation_forest_flag,outlier_consensus_count,outlier_consensus_flag
21,1,2022,547.32375,596.8516666666667,26.99625,25.757499999999997,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,49.52791666666667,1.2387500000000031,Low,0,0,0,0,0
22,1,2022,564.8525000000001,615.6725,24.82041666666667,23.147499999999997,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,50.819999999999936,1.6729166666666728,Low,0,0,0,0,0
23,1,2022,655.7645833333333,710.3895833333332,13.54375,12.034999999999998,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,54.624999999999886,1.508750000000001,High,0,0,0,0,0
24,1,2022,623.7229166666667,678.2908333333334,16.760416666666668,15.98375,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,54.56791666666663,0.7766666666666673,Medium,0,0,0,0,0
25,1,2022,592.05625,645.8854166666666,20.4325,19.829166666666666,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,53.82916666666665,0.6033333333333353,Medium,0,0,0,0,0
26,1,2022,596.6783333333333,650.4166666666666,20.000833333333333,19.380416666666665,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,53.738333333333344,0.6204166666666673,Medium,0,0,0,0,0
27,1,2022,609.7829166666667,664.1029166666666,18.322916666666668,17.420833333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,54.319999999999936,0.9020833333333336,Medium,0,0,0,0,0
28,1,2022,612.72375,665.9041666666667,18.582916666666662,17.652916666666666,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,53.1804166666667,0.9299999999999962,Medium,0,0,0,0,0
29,1,2022,604.8945833333333,657.1620833333333,20.069583333333338,18.827916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,52.26749999999993,1.2416666666666707,Medium,0,0,0,0,0
30,1,2022,648.665,702.7083333333334,14.810833333333331,11.64,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,54.04333333333341,3.1708333333333307,High,0,0,0,0,0
31,1,2022,592.5229166666667,643.4929166666667,21.574166666666667,20.54875,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,50.97000000000003,1.0254166666666684,Medium,0,0,0,0,0
1,2,2022,547.96875,597.10125,27.077916666666667,26.454583333333332,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,49.13250000000005,0.6233333333333348,Low,0,0,0,0,0
2,2,2022,566.2141666666666,617.41,24.262083333333333,23.631666666666664,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,51.195833333333326,0.6304166666666688,Low,0,0,0,0,0
3,2,2022,598.4341666666667,650.57625,20.509583333333335,19.530833333333337,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,52.14208333333329,0.978749999999998,Medium,0,0,0,0,0
4,2,2022,595.6270833333333,649.3270833333333,20.245416666666667,19.542916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,53.700000000000045,0.7025000000000006,Medium,0,0,0,0,0
5,2,2022,643.7845833333333,699.0783333333334,14.712916666666668,12.967916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,55.293750000000045,1.745000000000001,Medium,0,0,0,0,0
6,2,2022,668.9920833333333,725.0779166666666,11.724583333333332,9.387916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,56.08583333333331,2.336666666666664,High,0,0,0,0,0
7,2,2022,616.6470833333333,669.645,18.243333333333332,17.233333333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,52.9979166666667,1.009999999999998,Medium,0,0,0,0,0
8,2,2022,660.2191666666666,715.5324999999999,12.870833333333332,10.90625,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,55.31333333333328,1.964583333333332,High,0,0,0,0,0
9,2,2022,659.2391666666666,714.1687499999999,13.015,11.789583333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,54.92958333333331,1.2254166666666677,High,0,0,0,0,0
10,2,2022,664.0516666666666,719.1554166666666,12.43625,11.158333333333331,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,55.10374999999999,1.277916666666668,High,0,0,0,0,0
11,2,2022,662.45375,718.0612500000001,12.414166666666668,11.345416666666669,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,55.60750000000007,1.0687499999999996,High,0,0,0,0,0
12,2,2022,662.45875,717.6237500000001,12.814583333333331,10.649583333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,55.16500000000008,2.164999999999998,High,0,0,0,0,0
13,2,2022,656.45375,711.7141666666666,13.54,10.637916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,55.26041666666663,2.902083333333332,High,0,0,0,0,0
14,2,2022,621.0429166666667,676.1095833333334,17.22458333333333,16.275000000000002,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,55.06666666666672,0.9495833333333294,Medium,0,0,0,0,0
15,2,2022,611.1454166666666,663.8141666666667,19.149583333333332,17.8725,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,52.668750000000045,1.2770833333333336,Medium,0,0,0,0,0
16,2,2022,580.6904166666667,631.2866666666666,23.45625,21.27958333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,50.59624999999994,2.1766666666666694,Low,0,0,0,0,0
17,2,2022,676.3541666666666,732.0266666666666,11.027916666666668,9.249583333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,55.672500000000014,1.7783333333333342,High,0,0,0,0,0
18,2,2022,662.0283333333333,716.8370833333333,12.865,10.998333333333331,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,54.80875000000003,1.866666666666669,High,0,0,0,0,0
19,2,2022,662.7937499999999,717.9279166666666,12.764166666666666,10.245416666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,55.134166666666715,2.518749999999999,High,0,0,0,0,0
20,2,2022,608.20375,661.0416666666666,19.690833333333337,16.140833333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,52.837916666666615,3.5500000000000043,Medium,0,0,0,0,0
21,2,2022,679.5166666666667,735.5033333333334,10.484583333333331,9.05875,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,55.98666666666679,1.4258333333333315,High,0,0,0,0,0
22,2,2022,663.96875,718.6641666666666,12.51625,11.532916666666669,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,54.695416666666574,0.9833333333333308,High,0,0,0,0,0
23,2,2022,663.0191666666667,717.2770833333334,12.725416666666666,11.73375,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,54.25791666666669,0.9916666666666654,High,0,0,0,0,0
24,2,2022,669.0766666666667,724.1233333333333,11.8525,10.207083333333332,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,55.046666666666624,1.6454166666666676,High,0,0,0,0,0
25,2,2022,665.8091666666667,720.5970833333334,12.425416666666663,10.96875,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,54.787916666666774,1.4566666666666634,High,0,0,0,0,0
26,2,2022,659.865,714.6720833333334,13.184166666666668,10.980833333333337,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,54.80708333333337,2.2033333333333314,High,0,0,0,0,0
27,2,2022,654.8445833333334,709.4895833333334,13.8625,11.300416666666663,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,54.64499999999998,2.5620833333333373,High,0,0,0,0,0
28,2,2022,658.7354166666667,714.1225,12.858333333333334,10.82125,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,55.387083333333294,2.037083333333335,High,0,0,0,0,0
1,3,2022,625.2120833333333,678.6666666666666,17.034583333333334,16.062083333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,53.45458333333329,0.9725,Medium,0,0,0,0,0
2,3,2022,609.1629166666667,666.705,16.955000000000002,15.57375,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,57.54208333333338,1.3812500000000014,Medium,0,0,0,0,0
3,3,2022,638.1529166666667,693.7670833333333,14.88375,13.235,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,55.61416666666662,1.6487499999999995,Medium,0,0,0,0,0
4,3,2022,633.79625,690.5120833333334,14.911666666666669,14.032916666666669,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,56.71583333333342,0.8787500000000001,Medium,0,0,0,0,0
5,3,2022,663.1354166666666,719.9558333333333,11.82875,10.846666666666666,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,56.82041666666669,0.9820833333333336,High,0,0,0,0,0
6,3,2022,688.7800000000001,746.8312500000001,8.775,7.388333333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,58.05124999999998,1.3866666666666676,High,0,0,0,0,0
7,3,2022,641.75,698.4345833333333,14.369583333333331,13.840000000000002,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,56.68458333333331,0.5295833333333295,Medium,0,0,0,0,0
8,3,2022,650.4420833333334,707.3874999999999,13.055416666666666,12.463333333333331,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,56.945416666666574,0.5920833333333348,High,0,0,0,0,0
9,3,2022,628.4095833333333,685.335,15.42125,14.467083333333331,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,56.925416666666706,0.9541666666666692,Medium,0,0,0,0,0
10,3,2022,647.30625,703.78375,13.795833333333334,12.40125,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,56.47750000000008,1.394583333333335,High,0,0,0,0,0
11,3,2022,657.7275,712.5658333333334,13.155833333333334,11.783333333333331,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,54.83833333333348,1.3725000000000025,High,0,0,0,0,0
12,3,2022,669.9025,725.8420833333333,11.577916666666669,9.927083333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,55.9395833333333,1.6508333333333347,High,0,0,0,0,0
13,3,2022,678.6720833333334,735.2129166666667,10.409583333333334,8.698333333333332,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,56.54083333333335,1.7112500000000015,High,0,0,0,0,0
14,3,2022,677.58875,735.3112500000001,9.883333333333333,9.209166666666668,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,57.72250000000008,0.6741666666666646,High,0,0,0,0,0
15,3,2022,675.7383333333333,731.8358333333334,10.725833333333334,10.1775,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,56.09750000000008,0.5483333333333338,High,0,0,0,0,0
16,3,2022,620.015,674.2295833333334,17.611666666666668,16.44,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,54.214583333333394,1.1716666666666669,Medium,0,0,0,0,0
17,3,2022,663.5770833333333,720.6241666666666,11.863333333333337,10.46125,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,57.04708333333326,1.4020833333333371,High,0,0,0,0,0
18,3,2022,689.6308333333333,747.5416666666666,8.607916666666666,7.437916666666666,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,57.91083333333336,1.17,High,0,0,0,0,0
19,3,2022,684.8404166666666,741.4766666666666,9.642083333333334,7.792916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,56.63625000000002,1.849166666666667,High,0,0,0,0,0
20,3,2022,673.86125,730.0420833333333,11.1375,8.772083333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,56.180833333333226,2.3654166666666665,High,0,0,0,0,0
21,3,2022,696.9987500000001,753.5404166666667,8.2025,7.360833333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,56.54166666666663,0.8416666666666677,High,0,0,0,0,0
22,3,2022,665.1237500000001,720.7829166666667,12.059583333333334,10.78125,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,55.65916666666658,1.2783333333333342,High,0,0,0,0,0
23,3,2022,652.3154166666667,708.25625,13.346666666666666,11.67125,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,55.94083333333333,1.6754166666666652,High,0,0,0,0,0
24,3,2022,705.3441666666666,763.5725000000001,6.722916666666666,5.547916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,58.22833333333347,1.1749999999999998,High,0,0,0,0,0
25,3,2022,681.30375,739.1633333333333,9.497083333333334,7.736666666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,57.85958333333326,1.760416666666667,High,0,0,0,0,0
26,3,2022,662.4233333333333,718.57625,12.33,9.460833333333332,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,56.15291666666667,2.8691666666666684,High,0,0,0,0,0
27,3,2022,636.8066666666667,691.2166666666667,15.69,12.2375,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,54.40999999999997,3.452499999999999,Medium,0,0,0,0,0
28,3,2022,679.78,736.7083333333334,10.14875,7.896666666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,56.9283333333334,2.2520833333333323,High,0,0,0,0,0
29,3,2022,696.8841666666667,754.76125,7.86875,6.042916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,57.8770833333333,1.8258333333333336,High,0,0,0,0,0
30,3,2022,705.2312499999999,764.6420833333333,6.159166666666667,4.910833333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,59.41083333333336,1.248333333333333,High,0,0,0,0,0
31,3,2022,681.2141666666666,738.9162500000001,9.4125,8.091666666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,57.70208333333346,1.3208333333333329,High,0,0,0,0,0
1,4,2022,695.5629166666666,751.6995833333334,8.599583333333333,7.862916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,56.13666666666677,0.7366666666666664,High,0,0,0,0,0
2,4,2022,689.0845833333333,744.5358333333334,9.447916666666666,8.835416666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,55.45125000000007,0.6124999999999989,High,0,0,0,0,0
3,4,2022,655.2837499999999,709.0158333333334,13.878333333333332,12.309166666666668,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,53.732083333333435,1.5691666666666642,High,0,0,0,0,0
4,4,2022,636.2158333333333,688.8241666666667,16.254583333333333,15.215833333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,52.60833333333335,1.0387499999999985,Medium,0,0,0,0,0
5,4,2022,653.4908333333334,706.8670833333334,14.087916666666668,12.883333333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,53.37625000000003,1.2045833333333356,High,0,0,0,0,0
6,4,2022,679.6016666666667,734.2683333333333,10.964166666666666,9.479166666666666,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,54.66666666666663,1.4849999999999994,High,0,0,0,0,0
7,4,2022,696.4220833333334,752.3658333333333,8.609583333333333,7.471666666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,55.94374999999991,1.1379166666666665,High,0,0,0,0,0
8,4,2022,702.0666666666666,758.3383333333333,7.867083333333333,6.701666666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,56.27166666666665,1.1654166666666663,High,0,0,0,0,0
9,4,2022,673.7162500000001,728.5083333333333,11.467916666666667,10.207916666666668,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,54.79208333333327,1.2599999999999998,High,0,0,0,0,0
10,4,2022,665.6891666666667,720.02875,12.466666666666669,11.32625,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,54.33958333333328,1.1404166666666686,High,0,0,0,0,0
11,4,2022,665.2254166666667,718.7341666666666,12.869583333333331,10.919583333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,53.50874999999997,1.9499999999999975,High,0,0,0,0,0
12,4,2022,681.9025,736.7004166666667,10.63875,8.925833333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,54.79791666666665,1.7129166666666666,High,0,0,0,0,0
13,4,2022,674.2520833333333,728.5658333333334,11.685,9.752916666666666,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,54.31375000000014,1.9320833333333347,High,0,0,0,0,0
14,4,2022,683.0758333333333,737.9812499999999,10.42,8.908333333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,54.90541666666661,1.5116666666666667,High,0,0,0,0,0
15,4,2022,682.9529166666666,738.4475000000001,10.312916666666666,9.025416666666668,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,55.49458333333348,1.287499999999998,High,0,0,0,0,0
16,4,2022,658.6204166666666,712.5391666666666,13.597916666666668,12.054583333333332,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,53.91874999999993,1.5433333333333366,High,0,0,0,0,0
17,4,2022,651.1258333333334,704.6641666666666,14.530416666666667,12.9675,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,53.538333333333185,1.562916666666668,High,0,0,0,0,0
18,4,2022,637.5145833333333,690.4375,16.248749999999998,14.592916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,52.92291666666665,1.6558333333333302,Medium,0,0,0,0,0
19,4,2022,670.7295833333334,725.105,11.834166666666668,11.15625,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,54.37541666666664,0.6779166666666683,High,0,0,0,0,0
20,4,2022,580.7066666666667,629.3970833333333,23.81041666666667,22.4425,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,48.69041666666658,1.3679166666666696,Low,0,0,0,0,0
21,4,2022,611.9379166666666,662.1754166666666,19.945416666666667,18.109583333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,50.237499999999955,1.8358333333333337,Medium,0,0,0,0,0
22,4,2022,663.2212499999999,717.1183333333333,13.115833333333333,11.875,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,53.8970833333334,1.2408333333333328,High,0,0,0,0,0
23,4,2022,664.0812500000001,718.3020833333334,13.097916666666668,10.954166666666666,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,54.2208333333333,2.1437500000000025,High,0,0,0,0,0
24,4,2022,680.6745833333333,735.9866666666667,10.749166666666667,9.5125,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,55.31208333333336,1.236666666666668,High,0,0,0,0,0
25,4,2022,657.5395833333333,710.7008333333333,14.018333333333333,12.990416666666668,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,53.161249999999995,1.0279166666666644,High,0,0,0,0,0
26,4,2022,615.35,666.5204166666666,19.29,18.43166666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,51.1704166666666,0.8583333333333307,Medium,0,0,0,0,0
27,4,2022,683.5275,738.89125,10.230416666666668,9.541666666666666,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,55.36374999999998,0.6887500000000024,High,0,0,0,0,0
28,4,2022,697.7904166666667,753.8604166666668,8.277083333333334,8.01375,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,56.07000000000005,0.2633333333333336,High,0,0,0,0,0
29,4,2022,706.2566666666667,762.8033333333333,7.227083333333333,6.847083333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,56.546666666666624,0.379999999999999,High,0,0,0,0,0
30,4,2022,679.9470833333334,735.2054166666667,10.8,9.8725,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,55.258333333333326,0.9275000000000002,High,0,0,0,0,0
1,5,2022,656.8525,710.6291666666666,13.978333333333332,12.475833333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,53.77666666666664,1.5024999999999975,High,0,0,0,0,0
2,5,2022,656.8254166666667,710.4716666666667,13.988333333333337,12.959166666666668,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,53.64625000000001,1.0291666666666686,High,0,0,0,0,0
3,5,2022,661.635,715.725,13.18125,12.032083333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,54.09000000000003,1.1491666666666678,High,0,0,0,0,0
4,5,2022,658.7841666666667,712.5745833333334,13.524583333333332,12.488333333333337,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,53.790416666666715,1.0362499999999957,High,0,0,0,0,0
5,5,2022,666.3729166666666,720.2770833333334,12.739166666666668,11.63,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,53.90416666666681,1.1091666666666669,High,0,0,0,0,0
6,5,2022,687.44875,742.8133333333334,9.9425,9.205,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,55.36458333333337,0.7375000000000007,High,0,0,0,0,0
7,5,2022,685.3475,740.7820833333334,10.233333333333333,9.075416666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,55.43458333333342,1.1579166666666652,High,0,0,0,0,0
8,5,2022,670.1566666666666,725.4458333333333,12.074583333333337,10.4525,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,55.28916666666669,1.622083333333336,High,0,0,0,0,0
9,5,2022,697.0604166666667,753.4016666666666,8.357916666666666,7.8475,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,56.341249999999945,0.5104166666666661,High,0,0,0,0,0
10,5,2022,635.6770833333334,688.0324999999999,16.510416666666668,15.484166666666669,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,52.35541666666654,1.0262499999999992,Medium,0,0,0,0,0
11,5,2022,626.1816666666667,678.0508333333333,17.792083333333334,16.94125,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,51.869166666666615,0.850833333333334,Medium,0,0,0,0,0
12,5,2022,641.3691666666667,694.7904166666667,15.835416666666667,14.607916666666666,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,53.421249999999986,1.227500000000001,Medium,0,0,0,0,0
13,5,2022,642.5104166666666,695.60125,15.7975,14.813333333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,53.09083333333342,0.9841666666666667,Medium,0,0,0,0,0
14,5,2022,640.5916666666667,694.1133333333333,15.943333333333332,14.437083333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,53.52166666666665,1.506249999999998,Medium,0,0,0,0,0
15,5,2022,661.31125,716.0954166666667,13.24375,11.659999999999998,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,54.78416666666669,1.583750000000002,High,0,0,0,0,0
16,5,2022,684.96,740.8829166666666,10.06875,9.043333333333331,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,55.92291666666654,1.0254166666666684,High,0,0,0,0,0
17,5,2022,693.1183333333333,749.2220833333334,8.961666666666666,8.352083333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,56.103750000000105,0.6095833333333331,High,0,0,0,0,0
18,5,2022,663.3266666666667,717.1750000000001,13.08625,12.2925,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,53.84833333333336,0.7937499999999993,High,0,0,0,0,0
19,5,2022,673.8916666666667,728.1462499999999,11.820416666666668,10.86625,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,54.25458333333325,0.9541666666666676,High,0,0,0,0,0
20,5,2022,684.1633333333333,739.38,10.3775,9.455833333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,55.2166666666667,0.9216666666666667,High,0,0,0,0,0
21,5,2022,656.3312500000001,710.6966666666667,13.97,12.033333333333331,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,54.36541666666665,1.9366666666666692,High,0,0,0,0,0
22,5,2022,690.1904166666667,746.2975,9.42125,8.386666666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,56.10708333333332,1.034583333333334,High,0,0,0,0,0
23,5,2022,693.6054166666667,749.7766666666666,8.958333333333334,7.956666666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,56.171249999999986,1.001666666666667,High,0,0,0,0,0
24,5,2022,679.7195833333334,734.7525,10.765,9.933333333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,1,0,55.032916666666665,0.831666666666667,High,0,0,0,0,0
25,5,2022,650.5608333333333,704.1020833333333,14.68875,13.51125,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,2,0,53.54124999999999,1.1775000000000002,High,0,0,0,0,0
26,5,2022,664.9979166666667,719.8466666666667,12.59125,11.380833333333332,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,3,0,54.848749999999995,1.210416666666669,High,0,0,0,0,0
27,5,2022,652.4845833333334,706.7829166666667,14.33375,12.43875,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,4,0,54.29833333333329,1.8949999999999996,High,0,0,0,0,0
28,5,2022,609.61,661.7875,20.12125,17.5225,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,5,1,52.17750000000001,2.598749999999999,Medium,0,0,0,0,0
29,5,2022,619.7716666666666,671.1054166666667,19.4625,15.630416666666669,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,6,1,51.33375000000001,3.8320833333333297,Medium,1,0,0,1,0
30,5,2022,670.2766666666666,723.8195833333333,12.545,10.41625,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,0.0,0,0,0,53.542916666666656,2.12875,High,0,0,0,0,0
